@relation 'Sensor Response'
@attribute In_Temperature numeric
@attribute In_Humidity numeric
@attribute Out_Temperature numeric
@attribute Out_Humidity numeric
@attribute TGS2620-C00 numeric
@data
39.18781313,24.52933547,28.44280599,37.6021606,1.38040138
39.14597798,24.53711757,28.31600911,37.65624801,1.379676313
39.1404593,24.52084128,28.41244792,37.60798896,1.379738819
39.1526538,24.48254114,28.39996094,37.63025715,1.379488796
39.178645,24.43259327,28.62661458,37.34962112,1.379432541
39.20490323,24.38127209,28.52278646,37.23712593,1.379670063
39.25474937,24.31194527,28.69823568,36.43417916,1.379376286
39.30477353,24.21744106,28.75667969,35.38335936,1.378651219
39.36013835,24.13722947,28.61650391,35.96923596,1.378257433
39.4230691,24.02471962,28.77702474,35.52017664,1.377494863
39.52267236,23.88764274,28.93896484,35.40141282,1.377232339
39.57883828,23.79496961,28.98552734,35.49549726,1.376294754
39.63642837,23.72360825,29.16340495,35.55402948,1.375244657
39.69170418,23.63149462,29.30095052,35.50092339,1.37472586
39.78810305,23.51145698,29.25230469,35.92981509,1.375300913
39.90248213,23.39782813,29.56554688,35.49080434,1.375400922
39.99665573,23.28231734,29.69159505,35.13546334,1.375082143
40.01641616,23.23796445,29.70341146,34.80091291,1.3746196
39.99923705,23.23765927,29.7270638,34.54518633,1.375569687
40.02309199,23.18867781,29.88075521,33.66682939,1.375538434
39.9136085,23.25418987,29.97871745,33.91332263,1.376025979
40.02780957,23.12413214,30.14803385,33.07797433,1.376382262
39.86447445,23.25139239,30.06734375,34.22776998,1.375944722
40.01338979,23.09478396,30.10894531,34.02820938,1.376013478
39.9428041,23.13323669,30.12317708,34.41937043,1.380663904
40.04098319,23.05261819,30.31677734,34.1535766,1.381814009
40.02469418,23.03827471,30.40516927,34.05000979,1.383239139
40.03030187,23.03267974,30.50300781,34.04247743,1.384814284
40.03386231,23.02332087,30.66649089,34.00024723,1.385014302
40.02878869,23.01167315,30.69026693,33.85127833,1.386214412
40.03306121,22.99387096,30.7816276,33.92192817,1.386983232
40.05068538,22.97795071,30.78554036,33.79778371,1.389902249
40.04116121,22.96960911,30.92449219,33.53767788,1.391027352
40.04908319,22.95312937,30.93492839,32.85914642,1.393858862
40.02594034,22.96274255,31.04442057,32.36381439,1.394371409
40.06261285,22.90994634,31.12888672,31.9283568,1.396665369
40.03893594,22.90079093,31.2418099,31.33143924,1.396809132
40.06252384,22.86625467,31.30057943,30.98846696,1.398384276
40.05825132,22.84367132,31.39104818,30.62814484,1.398890572
40.06279088,22.80720226,31.44328776,30.39911178,1.399103092
40.06563923,22.77383586,31.51320964,30.23566124,1.39940937
40.0589634,22.76056051,31.55122396,30.12592065,1.399828158
40.05264363,22.73421327,31.56203125,30.25844774,1.400884505
40.06759747,22.69754075,31.63121745,30.38649741,1.400053179
40.07249307,22.66351314,31.68608073,30.48645503,1.399928167
40.06759747,22.65700262,31.7086849,30.52642869,1.400078181
40.06190077,22.63391063,31.68469401,30.64664692,1.399878163
40.06430406,22.61921111,31.65403646,30.84521843,1.398996832
40.0426744,22.61636276,31.63140625,31.04125711,1.399046837
40.06813153,22.57714707,31.58156901,31.25824345,1.398940577
40.06385901,22.56580453,31.43076823,31.55188285,1.399371866
40.06733043,22.5470868,31.42030599,31.68234156,1.399496878
40.06154472,22.55980265,31.17586589,32.17162247,1.400084432
40.06092164,22.53279418,31.09567708,32.37245651,1.400490719
40.05718318,22.52958979,31.3601888,32.06465138,1.400915758
40.06893263,22.49688462,31.34390625,32.15207524,1.401578318
40.05024033,22.52511381,31.30365885,32.22445514,1.402397143
40.06287989,22.5013606,31.26992839,32.34394886,1.402884688
40.05842934,22.50639607,31.24041667,32.41980605,1.403628506
40.05121945,22.50034333,31.18049479,32.40275287,1.404097299
40.03590956,22.50120801,31.13216146,32.51812823,1.404472333
40.04872714,22.48900079,31.0375651,32.56437125,1.404372324
40.05629307,22.46199232,30.90033203,32.38313744,1.404522338
40.02300298,22.46835025,30.71565755,32.26774454,1.404134802
40.03288319,22.44861524,30.61333333,32.44033731,1.403828524
40.04757,22.4050253,30.53953125,32.64095978,1.403365982
40.03715572,22.40588998,30.57244792,32.78891231,1.403078456
40.03608759,22.39541212,30.49410156,33.08808233,1.40279718
40.02051067,22.39271636,30.3767513,33.39267196,1.402447148
40.02193484,22.38045828,30.20216146,33.71707214,1.402003357
40.01739528,22.36799674,30.06719401,34.0487927,1.401334546
40.03350627,22.33778388,30.01764323,34.15374859,1.400634482
40.03119198,22.32389817,30.00940755,34.32308194,1.400090682
40.03315023,22.32003255,29.9242513,34.69451082,1.399371866
40.03635462,22.31957478,29.86037109,35.1418396,1.398909324
40.03154803,22.3187101,30.09438802,34.86311782,1.398628048
40.02166781,22.32059205,30.09508464,34.89417855,1.398328021
40.03208209,22.30991073,30.21893229,34.54404518,1.398890572
40.0109865,22.33447776,30.21174479,34.70968638,1.399421871
40.02736451,22.31591262,30.2659375,34.64462266,1.399603137
40.02941176,22.31382722,30.22940104,34.53905709,1.400484468
39.96594695,22.37425294,30.07559245,33.96834998,1.401128277
40.02424913,22.30624857,30.26097005,33.81236819,1.400947011
39.97155464,22.33737697,30.34128906,32.7861052,1.400784496
40.02700847,22.26428626,30.19735026,32.31611827,1.40105327
40.0174843,22.25202818,30.43828125,31.81637156,1.399840659
40.03466341,22.21337199,30.46261719,31.44345134,1.400596978
40.01695023,22.20472521,30.64728516,31.90406167,1.398884322
40.05006231,22.16810356,30.65621094,32.09553781,1.399696896
40.04214033,22.15075914,30.66255859,31.62691813,1.381870264
40.04935022,22.1367717,30.69779297,32.78391738,1.392546241
40.03243814,21.76348516,30.67524089,32.14311419,1.264453264
40.04561176,21.7769131,30.83796875,31.09205287,1.296837479
40.06982274,21.7560591,31.08608073,30.05516301,1.314120311
40.06670736,21.72930495,31.2358138,29.17722004,1.324646275
40.07178098,21.71501233,31.15443359,30.5405625,1.334415919
31.65882099,30.65980011,30.64301432,32.32227894,2.487315221
30.79594873,31.87970804,30.8078125,32.1779273,2.499316319
30.58285649,32.19048346,30.97421875,31.81017707,2.505141853
30.53844002,32.24210981,31.09632813,31.45202524,2.508260888
30.55757738,32.19536634,31.22447266,30.99138843,2.511323669
30.61748175,32.10269322,31.28467448,30.60958386,2.513317601
30.68842349,31.98326594,31.40780599,30.11943063,2.515467798
30.77262786,31.83738969,31.50001302,29.83071449,2.51789302
30.85069047,31.69537906,31.58483724,29.58461656,2.520368247
30.92910913,31.56659291,31.66207031,29.46595604,2.522643455
30.99622339,31.44584319,31.74072266,29.16774308,2.524168595
31.0506981,31.34706645,31.76590495,29.20093605,2.526350044
31.09929808,31.25083289,31.80690755,29.1015661,2.527531402
31.12520027,31.18516823,31.78119141,29.04278268,2.528112706
31.14789807,31.12932021,31.77602865,28.96058083,2.529881618
31.17246509,31.07270924,31.80620443,28.37194488,2.530731695
31.19222553,31.01513186,31.80551432,27.56605202,2.531406757
31.19747718,30.94758526,31.77534505,27.13941704,2.532606867
31.18243432,30.9209837,31.73435547,27.11582127,2.533106913
31.14905521,30.89789171,31.66141276,27.46973357,2.533456945
31.10980138,30.90313064,31.60779948,27.85755441,2.533431943
31.06218051,30.93161415,31.51662109,28.29470299,2.533319432
31.01705196,30.96492968,31.48016276,28.44613417,2.533444444
30.97512779,30.98532591,31.44656901,28.26678899,2.533113163
30.93115638,31.00607818,31.34888021,28.34306653,2.533319432
30.88451464,31.02744081,31.29596354,28.56743599,2.533156917
30.83217619,31.06360469,31.21866536,28.68594295,2.53275063
30.77396302,31.09864958,31.12854167,29.07515984,2.532763131
30.71521579,31.1440706,31.00548828,29.31457454,2.532631869
30.65664658,31.19406933,30.91796224,29.5394502,2.530944215
30.59629714,31.25195188,30.83608724,29.60660712,2.531944306
30.51360596,31.31532769,30.79255859,29.54756537,2.530956716
30.44213016,31.39004603,30.7058724,29.71540177,2.530281654
30.36834007,31.4565245,30.62089844,29.80880801,2.52935657
30.29597416,31.52432542,30.56866536,29.68477471,2.528312724
30.23687088,31.58373388,30.46363932,29.93297009,2.527343885
30.15969838,31.67177844,30.35470052,30.10709617,2.52619378
30.14260828,31.69568424,30.24929036,30.41559485,2.342064422
30.28217746,31.49772386,30.15852214,30.55030369,2.076958901
30.23660385,31.52885227,30.00854167,30.88460635,2.097704551
30.32516976,31.39065639,29.93680339,31.08982599,1.977606055
30.35383129,31.32875563,29.83825521,31.24504011,1.934833389
30.36718293,31.28358892,29.76822917,31.43348304,1.900042704
30.35810381,31.26970321,29.74079427,31.54401571,1.882441093
30.39121589,31.21019303,29.69604818,31.55511295,1.854857317
30.37279062,31.20576791,29.70769531,31.49638193,1.852213325
30.39299611,31.16446682,29.77146484,31.64048064,1.839799689
30.42530709,31.09864958,29.71164062,31.94626338,1.828048613
30.37946644,31.13349101,29.86176432,31.55960969,1.85095696
30.38916864,31.11121284,29.86415365,31.71366246,1.853875977
30.41008621,31.08272933,29.92942708,31.76465017,1.855557381
30.39103787,31.08476387,29.84272135,31.12057076,1.869577415
30.36923018,31.08232242,29.68610026,31.32675122,1.872008888
30.36202029,31.07764299,29.77300781,31.85967848,1.886097677
30.33033239,31.1123827,29.83636719,31.52665914,1.91605042
30.38783347,31.01365682,29.94160156,31.84961322,1.90633703
30.30612141,31.10170138,30.07063151,31.69376399,1.984419179
30.33318074,31.05836576,30.16689453,31.14082905,1.992101132
30.22254012,31.17804735,30.33273437,30.93531785,2.144683852
30.20865441,31.18415096,30.49494141,30.87800094,2.215077796
30.13201597,31.21838204,30.49736979,30.1053291,2.510911131
30.16041047,31.15068284,30.58085937,29.88808402,2.533169419
30.22779177,31.03980062,30.77547526,30.10706551,2.541276411
30.26891483,30.97418682,30.76327474,30.58551757,2.545670563
30.28440274,30.94265151,30.76964193,30.49707606,2.548027029
30.30256097,30.91457491,30.78039063,30.43373901,2.54946466
30.33380382,30.85598026,30.9189974,30.08880265,2.550145973
30.40225325,30.76290023,31.01784505,30.12131718,2.553452526
30.48716971,30.63579258,31.13833984,30.04244475,2.556540308
30.59077846,30.4987157,31.24797526,29.94280628,2.559459325
30.68308283,30.36097759,31.29630859,30.02836238,2.562878389
30.78544544,30.22237481,31.45321615,29.78151323,2.565991174
30.88558277,30.07482007,31.54642578,29.20143285,2.569816524
30.99488823,29.93830269,31.69003255,29.20142183,2.573091824
31.07633326,29.8216729,31.66089193,29.32028031,2.575829574
31.15938048,29.72487984,31.65952474,29.41266579,2.578942359
31.23868925,29.62086417,31.91567057,28.77398,2.581911381
31.31479362,29.51166044,32.02636719,28.36427169,2.584242844
31.37968261,29.42092012,32.06403646,28.18525705,2.58604926
31.43406831,29.34935531,32.10432292,27.97531283,2.587655657
31.48231225,29.28135093,32.16476563,27.62271406,2.589287056
31.52717377,29.19768063,32.18895182,27.35525405,2.590912205
31.5460441,29.16304265,32.15414063,27.4180511,2.592212324
31.55485618,29.13150734,32.14865885,27.38531561,2.593393682
31.55814959,29.11339996,32.14541667,27.46147497,2.593431186
31.55717047,29.09102007,32.15136719,27.50595102,2.593893728
31.56090893,29.08308537,32.1404362,27.593445,2.594387523
31.55289794,29.07240406,32.12541667,27.53018855,2.594693801
31.54435289,29.06802981,32.10242839,27.67767755,2.594956325
31.53767707,29.08801912,32.07995443,27.88494667,2.595281355
31.51426719,29.09061316,32.0357487,28.06971811,2.595362613
31.48640675,29.12362351,31.99207682,28.20625675,2.595812654
31.45365072,29.15251392,31.93035156,28.41768416,2.59588141
31.42311996,29.19228911,31.90472005,28.52706503,2.595818904
31.38742657,29.22479082,31.83802734,28.577683,2.595843907
31.35262328,29.2641591,31.79433594,28.74730712,2.594156252
31.31479362,29.30291702,31.7511849,28.751087,2.595706394
31.28355077,29.34284479,31.72013672,28.84465948,2.595875159
31.25488924,29.36486865,31.72289714,28.61946915,2.595518877
31.21821673,29.39650568,31.62198568,28.61309445,2.595981419
31.17566949,29.43394115,31.48527995,29.23226995,2.595962667
31.11656621,29.48409247,31.42888021,28.86501616,2.595168845
31.06458381,29.54400956,31.375625,29.14053589,2.595306357
31.0158058,29.59782305,31.36672526,28.70351698,2.594712553
30.96106406,29.65133135,31.26494792,29.15129603,2.59424376
30.89955749,29.72279444,31.12115885,29.55466168,2.593418685
30.8257674,29.79807228,31.07528646,29.67429127,2.592649864
30.75785204,29.8824038,30.89863281,30.12224794,2.591656023
30.68272679,29.96693879,30.81912109,30.20171002,2.590337152
30.61427736,30.06942855,30.67608073,30.43690042,2.589343311
30.53051804,30.17685206,30.63428385,30.4062451,2.58844948
30.45646092,30.28590321,30.57655599,30.30388076,2.586518053
30.38062359,30.38559548,30.43175781,30.53143708,2.585124175
30.29472801,30.47933674,30.29723958,30.66878618,2.583630288
30.2231632,30.571959,30.24483073,30.76198617,2.581911381
30.1614786,30.63742021,30.21552083,30.6820689,2.580411244
30.10762697,30.70267796,30.22064453,30.73265012,2.579523662
30.21550825,30.59688207,30.30371745,30.52867578,2.264782347
30.12213575,30.67205819,30.34814453,30.5181299,2.557409138
30.17928079,30.6297907,30.30681641,30.67560639,2.317655938
30.11563795,30.66249587,30.39403646,30.75514317,2.559821859
30.2069632,30.57323059,30.4550651,30.48174453,2.287440671
30.14616871,30.59800107,30.45643229,30.64089799,2.55896553
30.12498411,30.64484627,30.39249349,30.09936514,2.574023159
30.1200885,30.62312759,30.38203776,29.72926819,2.578354805
30.13700058,30.57796089,30.48522135,29.65824143,2.580523754
30.16842145,30.52180769,30.43466797,29.70481563,2.582473933
30.21123573,30.44637725,30.69489583,29.66516822,2.584230343
30.2792401,30.14821597,30.79804036,29.58995802,2.548295803
30.35748074,30.04720124,30.92038411,29.4865086,2.533125665
30.45672796,29.91012436,30.98326823,29.51474852,2.537182286
30.5756466,29.77884591,31.13386719,29.81977914,2.541782707
30.67302459,29.64894077,31.19865234,29.2877081,2.545226772
30.78455533,29.49818163,31.42597005,29.09397486,2.547595739
30.87748277,29.38562092,31.55552734,29.30662484,2.553583788
30.93462781,29.31649755,31.42031901,29.56574152,2.555583971
30.92991023,29.32412706,31.41261719,29.50942473,2.556296536
30.93809923,29.31069912,31.37835286,29.0863825,2.556896591
30.94165967,29.29630477,31.45819661,28.97897741,2.557365384
30.97646296,29.25073116,31.43265625,29.04921298,2.558384227
31.03049261,29.1710282,31.58828125,28.78132355,2.560696939
31.14496071,29.035935,31.85638672,28.57557226,2.563559701
31.27269144,28.87800412,31.99979818,28.28627072,2.567097525
31.39739579,28.72948297,32.09657552,27.88311996,2.570610346
31.52405839,28.56483813,32.22751302,27.40105013,2.574385692
31.61565067,28.4482592,32.29997396,27.1468685,2.577560983
31.68935175,28.35553521,32.3456901,26.90256806,2.579011116
31.73430228,28.26850792,32.38047526,26.11436044,2.581705112
31.79385061,28.17578393,32.45072917,25.33351973,2.583574033
31.86746268,28.04013123,32.51759115,24.94741084,2.586193023
31.95424837,27.89364462,32.65683594,24.21743481,2.588468231
32.04557361,27.74064749,32.73226563,23.81751726,2.591468506
32.11339996,27.60947077,32.7810612,23.52165966,2.59369371
32.19333181,27.45825386,32.91213542,23.74785786,2.596062677
32.27913837,27.31237761,32.98460286,24.25733306,2.598950441
32.34171308,27.20876885,33.00496745,24.50715739,2.602444511
32.38550647,27.12845553,33.02693359,24.60776603,2.603238334
32.39422955,27.08796826,33.0055013,24.88883008,2.60494474
32.39823504,27.06879276,32.98357422,25.10608288,2.605869825
32.38924493,27.07174283,32.9603125,25.31908909,2.606357369
32.36903944,27.06518146,32.91933594,25.56767433,2.606551137
32.35818011,27.0748455,32.89534505,25.68309028,2.606951174
32.32613616,27.09137611,32.85972656,25.89775345,2.607038682
32.30379441,27.11309478,32.81464844,26.0665046,2.607088686
32.27379772,27.12952366,32.77521484,26.31098328,2.606232358
32.23837135,27.16034689,32.72470703,26.56137918,2.608026272
32.20517027,27.19996948,32.70688151,26.73965346,2.607713743
32.17499555,27.24462755,32.66160156,26.7634458,2.607920012
32.13974721,27.27890949,32.62123047,26.887608,2.60822629
32.12060985,27.30525673,32.6270638,26.66182823,2.608513817
32.09150327,27.33221434,32.49440755,26.90927076,2.608795092
32.04352636,27.39101244,32.44063151,27.27183758,2.608526318
31.98789451,27.44172325,32.34843099,27.12971343,2.60844506
31.92781211,27.51959513,32.22304688,27.40003032,2.607938764
31.86808576,27.57574833,32.12488932,27.48649151,2.607638736
31.80203962,27.64476997,32.07036458,27.6396542,2.60713244
31.74427151,27.70901045,31.99325521,28.01106594,2.606707401
31.67021439,27.80285344,31.9171875,28.15866999,2.605957333
31.60265507,27.88398057,31.84315755,28.30660725,2.605082252
31.53429465,27.96342921,31.74276693,28.66793215,2.604782225
31.46744742,28.05635665,31.68024089,28.95466115,2.603613368
31.40175733,28.14348567,31.60967448,29.13097934,2.602550771
31.33019252,28.23982096,31.48373047,29.309526,2.601763199
31.25346507,28.3458203,31.31031901,29.44172414,2.600488082
31.16730246,28.46896061,31.20841146,29.55439302,2.599406733
31.08452227,28.56382086,31.12872396,29.81232381,2.598462896
31.00957504,28.67363495,31.03226562,29.98696249,2.596675233
30.93907836,28.76986852,31.00790365,29.94710084,2.595362613
30.87659266,28.84936802,30.97335286,30.03039046,2.594062494
30.82977289,28.92342514,30.96373047,30.07362856,2.593924981
30.80342565,28.97637395,30.94884766,30.20759781,2.593412434
30.78945093,29.00348414,31.08712891,30.09420549,2.59238734
30.79203225,29.01970957,31.12597005,30.01041415,2.593624953
30.79924214,29.01553877,31.12614583,29.98966443,2.594175004
30.80689708,29.01045243,31.14910807,30.08917918,2.594631296
30.82229597,29.01894662,31.16798828,29.96621634,2.595250102
30.8192696,29.01955698,31.1945638,29.94551934,2.596406458
30.8354696,29.0192518,31.23819661,29.78993059,2.597044016
30.83920806,29.01757331,31.26132812,29.89012017,2.597687825
